,Feature 1,Feature 2,Feature 3,Accuracy 1,Accuracy 2,Accuracy 3,Average Accuracy
3620,src_bytes,same_srv_rate,srv_diff_host_rate,0.6865671641791045,0.7562189054726368,0.746268656716418,0.7296849087893863
3706,src_bytes,dst_host_srv_serror_rate,??,0.7064676616915423,0.6766169154228856,0.7860696517412935,0.723051409618574
3146,src_bytes,wrong_fragment,dst_host_rerror_rate,0.7611940298507462,0.6965174129353234,0.7114427860696517,0.723051409618574
3624,src_bytes,same_srv_rate,dst_host_diff_srv_rate,0.6865671641791045,0.7810945273631841,0.7014925373134329,0.7230514096185737
1697,service,dst_bytes,same_srv_rate,0.681592039800995,0.746268656716418,0.736318407960199,0.7213930348258707
1604,service,flag,urgent,0.7412935323383084,0.7114427860696517,0.7014925373134329,0.7180762852404644
3331,src_bytes,root_shell,??,0.7114427860696517,0.6965174129353234,0.736318407960199,0.714759535655058
898,protocol_type,src_bytes,land,0.7213930348258707,0.6965174129353234,0.7213930348258707,0.713101160862355
1680,service,dst_bytes,logged_in,0.746268656716418,0.6766169154228856,0.7164179104477612,0.7131011608623549
2360,flag,src_bytes,serror_rate,0.7512437810945274,0.6915422885572139,0.6965174129353234,0.7131011608623549
3688,src_bytes,dst_host_diff_srv_rate,??,0.736318407960199,0.681592039800995,0.7213930348258707,0.7131011608623549
3589,src_bytes,srv_serror_rate,??,0.7164179104477612,0.7263681592039801,0.6965174129353234,0.7131011608623549
2760,flag,num_shells,dst_host_diff_srv_rate,0.6915422885572139,0.7412935323383084,0.7064676616915423,0.7131011608623549
3243,src_bytes,num_failed_logins,dst_host_srv_rerror_rate,0.7064676616915423,0.7164179104477612,0.7164179104477612,0.7131011608623549
3247,src_bytes,logged_in,su_attempted,0.681592039800995,0.736318407960199,0.7213930348258707,0.7131011608623549
3455,src_bytes,num_access_files,dst_host_srv_rerror_rate,0.681592039800995,0.6965174129353234,0.7611940298507462,0.7131011608623549
3154,src_bytes,urgent,su_attempted,0.7213930348258707,0.7064676616915423,0.7014925373134329,0.7097844112769486
1606,service,flag,num_failed_logins,0.7064676616915423,0.6915422885572139,0.7313432835820896,0.7097844112769486
1608,service,flag,num_compromised,0.7412935323383084,0.6915422885572139,0.6965174129353234,0.7097844112769486
1605,service,flag,hot,0.7313432835820896,0.7114427860696517,0.6865671641791045,0.7097844112769485
3430,src_bytes,num_shells,dst_host_srv_serror_rate,0.7064676616915423,0.6865671641791045,0.736318407960199,0.7097844112769485
2375,flag,src_bytes,dst_host_rerror_rate,0.7412935323383084,0.6567164179104478,0.7263681592039801,0.7081260364842454
1602,service,flag,land,0.6865671641791045,0.7114427860696517,0.7263681592039801,0.7081260364842454
3612,src_bytes,srv_rerror_rate,dst_host_same_src_port_rate,0.6616915422885572,0.7213930348258707,0.7412935323383084,0.7081260364842454
3382,src_bytes,num_root,dst_host_rerror_rate,0.6865671641791045,0.7114427860696517,0.7263681592039801,0.7081260364842454
131,duration,src_bytes,num_outbound_cmds,0.736318407960199,0.6915422885572139,0.6915422885572139,0.7064676616915423
1679,service,dst_bytes,num_failed_logins,0.6766169154228856,0.6965174129353234,0.746268656716418,0.7064676616915423
928,protocol_type,src_bytes,dst_host_srv_diff_host_rate,0.6965174129353234,0.6716417910447762,0.746268656716418,0.7048092868988393
3628,src_bytes,same_srv_rate,dst_host_srv_serror_rate,0.681592039800995,0.7213930348258707,0.7114427860696517,0.7048092868988393
3229,src_bytes,num_failed_logins,rerror_rate,0.7114427860696517,0.7164179104477612,0.6865671641791045,0.7048092868988393
2365,flag,src_bytes,diff_srv_rate,0.7114427860696517,0.7562189054726368,0.6467661691542289,0.704809286898839
2981,flag,srv_diff_host_rate,dst_host_diff_srv_rate,0.736318407960199,0.6666666666666666,0.7064676616915423,0.703150912106136
1629,service,flag,dst_host_same_srv_rate,0.681592039800995,0.7164179104477612,0.7114427860696517,0.703150912106136
1677,service,dst_bytes,urgent,0.6517412935323383,0.7562189054726368,0.7014925373134329,0.703150912106136
140,duration,src_bytes,same_srv_rate,0.7263681592039801,0.6915422885572139,0.6915422885572139,0.7031509121061359
1611,service,flag,num_root,0.736318407960199,0.6766169154228856,0.6915422885572139,0.7014925373134329
3047,src_bytes,dst_bytes,hot,0.681592039800995,0.7164179104477612,0.7064676616915423,0.7014925373134329
2363,flag,src_bytes,srv_rerror_rate,0.6666666666666666,0.7213930348258707,0.7164179104477612,0.7014925373134329
3370,src_bytes,num_root,srv_rerror_rate,0.7263681592039801,0.7064676616915423,0.6716417910447762,0.7014925373134329
3426,src_bytes,num_shells,dst_host_diff_srv_rate,0.6766169154228856,0.736318407960199,0.6915422885572139,0.7014925373134329
3099,src_bytes,land,rerror_rate,0.7313432835820896,0.7164179104477612,0.6567164179104478,0.7014925373134329
3074,src_bytes,dst_bytes,dst_host_srv_diff_host_rate,0.7164179104477612,0.6666666666666666,0.7213930348258707,0.7014925373134329
2431,flag,land,serror_rate,0.681592039800995,0.6616915422885572,0.7611940298507462,0.7014925373134329
150,duration,src_bytes,dst_host_srv_serror_rate,0.6865671641791045,0.7860696517412935,0.6318407960199005,0.7014925373134329
3627,src_bytes,same_srv_rate,dst_host_serror_rate,0.7213930348258707,0.7014925373134329,0.6766169154228856,0.6998341625207297
3057,src_bytes,dst_bytes,num_outbound_cmds,0.6915422885572139,0.7064676616915423,0.7014925373134329,0.6998341625207297
3049,src_bytes,dst_bytes,logged_in,0.7313432835820896,0.6766169154228856,0.6865671641791045,0.6981757877280265
3303,src_bytes,num_compromised,??,0.6865671641791045,0.7412935323383084,0.6666666666666666,0.6981757877280265
109,duration,flag,dst_host_diff_srv_rate,0.6716417910447762,0.6616915422885572,0.7611940298507462,0.6981757877280265
3254,src_bytes,logged_in,is_guest_login,0.7014925373134329,0.7014925373134329,0.6915422885572139,0.6981757877280265
931,protocol_type,src_bytes,dst_host_rerror_rate,0.6865671641791045,0.6716417910447762,0.736318407960199,0.6981757877280265
2346,flag,src_bytes,num_failed_logins,0.7164179104477612,0.736318407960199,0.6417910447761194,0.6981757877280265
139,duration,src_bytes,srv_rerror_rate,0.681592039800995,0.6965174129353234,0.7164179104477612,0.6981757877280265
3065,src_bytes,dst_bytes,srv_rerror_rate,0.7313432835820896,0.6766169154228856,0.681592039800995,0.6965174129353234
141,duration,src_bytes,diff_srv_rate,0.6517412935323383,0.7064676616915423,0.7313432835820896,0.6965174129353234
3650,src_bytes,srv_diff_host_rate,dst_host_serror_rate,0.6318407960199005,0.7263681592039801,0.7313432835820896,0.6965174129353234
3614,src_bytes,srv_rerror_rate,dst_host_serror_rate,0.7213930348258707,0.6865671641791045,0.681592039800995,0.6965174129353234
3078,src_bytes,dst_bytes,dst_host_srv_rerror_rate,0.736318407960199,0.6616915422885572,0.6915422885572139,0.6965174129353233
3168,src_bytes,urgent,same_srv_rate,0.6368159203980099,0.7313432835820896,0.7213930348258707,0.6965174129353233
3597,src_bytes,rerror_rate,dst_host_diff_srv_rate,0.6965174129353234,0.6766169154228856,0.7164179104477612,0.6965174129353233
3038,flag,dst_host_srv_serror_rate,dst_host_rerror_rate,0.7064676616915423,0.6965174129353234,0.6865671641791045,0.6965174129353233
3367,src_bytes,num_root,serror_rate,0.6716417910447762,0.7263681592039801,0.6915422885572139,0.6965174129353233
2974,flag,diff_srv_rate,dst_host_srv_serror_rate,0.7064676616915423,0.6965174129353234,0.681592039800995,0.6948590381426203
1703,service,dst_bytes,dst_host_diff_srv_rate,0.7263681592039801,0.6766169154228856,0.681592039800995,0.6948590381426203
3682,src_bytes,dst_host_diff_srv_rate,dst_host_same_src_port_rate,0.7114427860696517,0.6766169154228856,0.6965174129353234,0.6948590381426203
124,duration,src_bytes,num_compromised,0.7263681592039801,0.6766169154228856,0.681592039800995,0.6948590381426203
9599,num_access_files,rerror_rate,dst_host_serror_rate,0.6417910447761194,0.7213930348258707,0.7213930348258707,0.6948590381426203
3221,src_bytes,num_failed_logins,num_access_files,0.7064676616915423,0.7313432835820896,0.6467661691542289,0.6948590381426203
921,protocol_type,src_bytes,diff_srv_rate,0.746268656716418,0.6567164179104478,0.681592039800995,0.6948590381426203
4254,dst_bytes,same_srv_rate,dst_host_diff_srv_rate,0.6965174129353234,0.6666666666666666,0.7213930348258707,0.6948590381426203
2348,flag,src_bytes,num_compromised,0.7313432835820896,0.7064676616915423,0.6467661691542289,0.6948590381426203
4201,dst_bytes,serror_rate,dst_host_rerror_rate,0.7313432835820896,0.6915422885572139,0.6616915422885572,0.6948590381426202
123,duration,src_bytes,logged_in,0.7064676616915423,0.6666666666666666,0.7114427860696517,0.6948590381426202
829,protocol_type,service,num_compromised,0.7114427860696517,0.6616915422885572,0.7114427860696517,0.6948590381426202
2351,flag,src_bytes,num_root,0.6666666666666666,0.7412935323383084,0.6766169154228856,0.6948590381426202
153,duration,src_bytes,??,0.6467661691542289,0.7164179104477612,0.7164179104477612,0.6932006633499171
120,duration,src_bytes,urgent,0.7313432835820896,0.7014925373134329,0.6467661691542289,0.6932006633499171
3267,src_bytes,logged_in,dst_host_diff_srv_rate,0.7164179104477612,0.6567164179104478,0.7064676616915423,0.6932006633499171
1607,service,flag,logged_in,0.7114427860696517,0.6965174129353234,0.6716417910447762,0.6932006633499171
1636,service,flag,dst_host_srv_rerror_rate,0.681592039800995,0.6716417910447762,0.7263681592039801,0.6932006633499171
1678,service,dst_bytes,hot,0.6766169154228856,0.6965174129353234,0.7064676616915423,0.6932006633499171
3085,src_bytes,land,num_compromised,0.7512437810945274,0.6616915422885572,0.6666666666666666,0.6932006633499171
3498,src_bytes,is_host_login,dst_host_srv_rerror_rate,0.7164179104477612,0.6567164179104478,0.7064676616915423,0.6932006633499171
1705,service,dst_bytes,dst_host_srv_diff_host_rate,0.6865671641791045,0.7263681592039801,0.6666666666666666,0.6932006633499171
3255,src_bytes,logged_in,count,0.7014925373134329,0.6567164179104478,0.7164179104477612,0.6915422885572139
3684,src_bytes,dst_host_diff_srv_rate,dst_host_serror_rate,0.7164179104477612,0.7014925373134329,0.6567164179104478,0.6915422885572139
3200,src_bytes,hot,same_srv_rate,0.7164179104477612,0.7064676616915423,0.6517412935323383,0.6915422885572139
2402,flag,dst_bytes,srv_diff_host_rate,0.7064676616915423,0.6915422885572139,0.6766169154228856,0.6915422885572139
831,protocol_type,service,su_attempted,0.7014925373134329,0.681592039800995,0.6915422885572139,0.6915422885572139
2390,flag,dst_bytes,num_access_files,0.7213930348258707,0.7064676616915423,0.6467661691542289,0.6915422885572139
3613,src_bytes,srv_rerror_rate,dst_host_srv_diff_host_rate,0.6467661691542289,0.7213930348258707,0.7064676616915423,0.6915422885572139
8785,num_root,srv_rerror_rate,dst_host_srv_serror_rate,0.6616915422885572,0.6517412935323383,0.7611940298507462,0.6915422885572139
2729,flag,num_file_creations,srv_rerror_rate,0.7164179104477612,0.7164179104477612,0.6417910447761194,0.6915422885572139
2347,flag,src_bytes,logged_in,0.6915422885572139,0.6616915422885572,0.7213930348258707,0.6915422885572139
1688,service,dst_bytes,num_outbound_cmds,0.7512437810945274,0.6517412935323383,0.6716417910447762,0.6915422885572139
3643,src_bytes,diff_srv_rate,??,0.6915422885572139,0.7313432835820896,0.6517412935323383,0.6915422885572139
2255,service,same_srv_rate,dst_host_diff_srv_rate,0.7014925373134329,0.6666666666666666,0.7064676616915423,0.6915422885572139
1683,service,dst_bytes,su_attempted,0.736318407960199,0.6716417910447762,0.6666666666666666,0.6915422885572139
905,protocol_type,src_bytes,root_shell,0.6915422885572139,0.7014925373134329,0.681592039800995,0.6915422885572139
3330,src_bytes,root_shell,dst_host_srv_rerror_rate,0.681592039800995,0.7114427860696517,0.681592039800995,0.6915422885572139
1614,service,flag,num_access_files,0.681592039800995,0.6766169154228856,0.7114427860696517,0.6898839137645109
1514,protocol_type,same_srv_rate,dst_host_diff_srv_rate,0.7313432835820896,0.7014925373134329,0.6368159203980099,0.6898839137645109
11310,srv_diff_host_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,0.7014925373134329,0.7064676616915423,0.6616915422885572,0.6898839137645109
1627,service,flag,dst_host_count,0.681592039800995,0.7014925373134329,0.6865671641791045,0.6898839137645109
11158,same_srv_rate,dst_host_same_srv_rate,dst_host_diff_srv_rate,0.7263681592039801,0.6567164179104478,0.6865671641791045,0.6898839137645109
1689,service,dst_bytes,is_host_login,0.7263681592039801,0.6616915422885572,0.681592039800995,0.6898839137645107
119,duration,src_bytes,wrong_fragment,0.6915422885572139,0.6517412935323383,0.7263681592039801,0.6898839137645107
4813,land,srv_serror_rate,dst_host_srv_rerror_rate,0.6965174129353234,0.7313432835820896,0.6417910447761194,0.6898839137645107
1620,service,flag,serror_rate,0.7164179104477612,0.6865671641791045,0.6666666666666666,0.6898839137645107
913,protocol_type,src_bytes,is_guest_login,0.6567164179104478,0.7114427860696517,0.7014925373134329,0.6898839137645107
3167,src_bytes,urgent,srv_rerror_rate,0.6567164179104478,0.681592039800995,0.7313432835820896,0.6898839137645107
152,duration,src_bytes,dst_host_srv_rerror_rate,0.7014925373134329,0.6716417910447762,0.6965174129353234,0.6898839137645107
1521,protocol_type,same_srv_rate,??,0.7213930348258707,0.6517412935323383,0.6965174129353234,0.6898839137645107
3485,src_bytes,is_host_login,srv_rerror_rate,0.6915422885572139,0.6915422885572139,0.6865671641791045,0.6898839137645107
2342,flag,src_bytes,land,0.6567164179104478,0.681592039800995,0.7313432835820896,0.6898839137645107
3583,src_bytes,srv_serror_rate,dst_host_same_src_port_rate,0.7164179104477612,0.6616915422885572,0.6915422885572139,0.6898839137645107
3705,src_bytes,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,0.6915422885572139,0.7512437810945274,0.6268656716417911,0.6898839137645107
3157,src_bytes,urgent,num_shells,0.7263681592039801,0.6666666666666666,0.6766169154228856,0.6898839137645107
3572,src_bytes,serror_rate,dst_host_srv_rerror_rate,0.7114427860696517,0.6915422885572139,0.6666666666666666,0.6898839137645107
2976,flag,diff_srv_rate,dst_host_srv_rerror_rate,0.6666666666666666,0.6567164179104478,0.746268656716418,0.6898839137645107
2653,flag,root_shell,diff_srv_rate,0.7164179104477612,0.681592039800995,0.6716417910447762,0.6898839137645107
2827,flag,is_host_login,dst_host_same_src_port_rate,0.6616915422885572,0.6965174129353234,0.7064676616915423,0.6882255389718077
3707,src_bytes,dst_host_rerror_rate,dst_host_srv_rerror_rate,0.7412935323383084,0.6368159203980099,0.6865671641791045,0.6882255389718077
929,protocol_type,src_bytes,dst_host_serror_rate,0.6965174129353234,0.681592039800995,0.6865671641791045,0.6882255389718077
138,duration,src_bytes,rerror_rate,0.6716417910447762,0.7064676616915423,0.6865671641791045,0.6882255389718077
3646,src_bytes,srv_diff_host_rate,dst_host_same_srv_rate,0.6666666666666666,0.6965174129353234,0.7014925373134329,0.6882255389718077
1623,service,flag,srv_rerror_rate,0.6865671641791045,0.6716417910447762,0.7064676616915423,0.6882255389718077
3569,src_bytes,serror_rate,dst_host_serror_rate,0.7014925373134329,0.6865671641791045,0.6766169154228856,0.6882255389718077
1687,service,dst_bytes,num_access_files,0.6716417910447762,0.6716417910447762,0.7213930348258707,0.6882255389718077
1610,service,flag,su_attempted,0.6666666666666666,0.681592039800995,0.7164179104477612,0.6882255389718076
3237,src_bytes,num_failed_logins,dst_host_diff_srv_rate,0.681592039800995,0.6915422885572139,0.6915422885572139,0.6882255389718076
3219,src_bytes,num_failed_logins,num_file_creations,0.6915422885572139,0.7014925373134329,0.6716417910447762,0.6882255389718076
867,protocol_type,flag,num_compromised,0.6517412935323383,0.7412935323383084,0.6716417910447762,0.6882255389718076
3250,src_bytes,logged_in,num_shells,0.6915422885572139,0.6567164179104478,0.7164179104477612,0.6882255389718076
6894,num_failed_logins,same_srv_rate,diff_srv_rate,0.6915422885572139,0.681592039800995,0.6915422885572139,0.6882255389718076
3654,src_bytes,srv_diff_host_rate,??,0.6865671641791045,0.6915422885572139,0.681592039800995,0.6865671641791046
3358,src_bytes,su_attempted,??,0.6616915422885572,0.7213930348258707,0.6766169154228856,0.6865671641791046
902,protocol_type,src_bytes,num_failed_logins,0.7164179104477612,0.6716417910447762,0.6716417910447762,0.6865671641791046
3143,src_bytes,wrong_fragment,dst_host_srv_diff_host_rate,0.7164179104477612,0.6616915422885572,0.681592039800995,0.6865671641791046
911,protocol_type,src_bytes,num_outbound_cmds,0.7064676616915423,0.681592039800995,0.6716417910447762,0.6865671641791046
3189,src_bytes,hot,num_shells,0.6915422885572139,0.7114427860696517,0.6567164179104478,0.6865671641791046
1653,service,src_bytes,is_host_login,0.6517412935323383,0.6965174129353234,0.7114427860696517,0.6865671641791046
897,protocol_type,src_bytes,dst_bytes,0.7014925373134329,0.6865671641791045,0.6716417910447762,0.6865671641791046
10682,serror_rate,rerror_rate,diff_srv_rate,0.6766169154228856,0.7064676616915423,0.6766169154228856,0.6865671641791046
836,protocol_type,service,num_outbound_cmds,0.6965174129353234,0.6965174129353234,0.6666666666666666,0.6865671641791046
3948,dst_bytes,root_shell,same_srv_rate,0.6965174129353234,0.6716417910447762,0.6915422885572139,0.6865671641791046
2704,flag,num_root,srv_rerror_rate,0.6666666666666666,0.6865671641791045,0.7064676616915423,0.6865671641791046
3443,src_bytes,num_access_files,same_srv_rate,0.6716417910447762,0.6766169154228856,0.7114427860696517,0.6865671641791046
1624,service,flag,same_srv_rate,0.6865671641791045,0.7114427860696517,0.6616915422885572,0.6865671641791046
3577,src_bytes,srv_serror_rate,diff_srv_rate,0.6517412935323383,0.7213930348258707,0.6865671641791045,0.6865671641791046
3479,src_bytes,is_host_login,is_guest_login,0.6865671641791045,0.6865671641791045,0.6865671641791045,0.6865671641791046
3486,src_bytes,is_host_login,same_srv_rate,0.6666666666666666,0.6666666666666666,0.7263681592039801,0.6865671641791046
3513,src_bytes,is_guest_login,dst_host_same_src_port_rate,0.6766169154228856,0.7014925373134329,0.681592039800995,0.6865671641791046
2685,flag,su_attempted,dst_host_diff_srv_rate,0.7014925373134329,0.7114427860696517,0.6467661691542289,0.6865671641791046
3606,src_bytes,srv_rerror_rate,diff_srv_rate,0.681592039800995,0.6865671641791045,0.6915422885572139,0.6865671641791044
3515,src_bytes,is_guest_login,dst_host_serror_rate,0.7263681592039801,0.6666666666666666,0.6666666666666666,0.6865671641791044
148,duration,src_bytes,dst_host_srv_diff_host_rate,0.681592039800995,0.6616915422885572,0.7164179104477612,0.6865671641791044
3268,src_bytes,logged_in,dst_host_same_src_port_rate,0.7114427860696517,0.6567164179104478,0.6915422885572139,0.6865671641791044
3245,src_bytes,logged_in,num_compromised,0.6517412935323383,0.7164179104477612,0.6915422885572139,0.6865671641791044
4008,dst_bytes,num_root,dst_host_same_src_port_rate,0.6865671641791045,0.6766169154228856,0.6915422885572139,0.6849087893864013
3169,src_bytes,urgent,diff_srv_rate,0.6567164179104478,0.6318407960199005,0.7661691542288557,0.6849087893864013
1600,service,flag,src_bytes,0.6965174129353234,0.7412935323383084,0.6169154228855721,0.6849087893864013
3262,src_bytes,logged_in,diff_srv_rate,0.681592039800995,0.7014925373134329,0.6716417910447762,0.6849087893864013
734,duration,same_srv_rate,dst_host_diff_srv_rate,0.7313432835820896,0.6616915422885572,0.6616915422885572,0.6849087893864013
2222,service,rerror_rate,same_srv_rate,0.6567164179104478,0.7114427860696517,0.6865671641791045,0.6849087893864013
3298,src_bytes,num_compromised,dst_host_srv_diff_host_rate,0.6716417910447762,0.681592039800995,0.7014925373134329,0.6849087893864013
9854,num_outbound_cmds,same_srv_rate,dst_host_diff_srv_rate,0.681592039800995,0.6766169154228856,0.6965174129353234,0.6849087893864013
40,duration,service,flag,0.6268656716417911,0.7412935323383084,0.6865671641791045,0.6849087893864013
3505,src_bytes,is_guest_login,srv_rerror_rate,0.6716417910447762,0.6915422885572139,0.6915422885572139,0.6849087893864013
3412,src_bytes,num_shells,is_host_login,0.6965174129353234,0.7014925373134329,0.6567164179104478,0.6849087893864013
3623,src_bytes,same_srv_rate,dst_host_same_srv_rate,0.6567164179104478,0.6965174129353234,0.7014925373134329,0.6849087893864013
3335,src_bytes,su_attempted,num_access_files,0.6567164179104478,0.7114427860696517,0.6865671641791045,0.6849087893864013
2370,flag,src_bytes,dst_host_diff_srv_rate,0.6666666666666666,0.7014925373134329,0.6865671641791045,0.6849087893864013
3319,src_bytes,root_shell,diff_srv_rate,0.6965174129353234,0.6766169154228856,0.681592039800995,0.6849087893864013
3064,src_bytes,dst_bytes,rerror_rate,0.6915422885572139,0.6865671641791045,0.6766169154228856,0.6849087893864013
3679,src_bytes,dst_host_same_srv_rate,dst_host_rerror_rate,0.7064676616915423,0.6865671641791045,0.6616915422885572,0.6849087893864013
1617,service,flag,is_guest_login,0.6716417910447762,0.6915422885572139,0.6915422885572139,0.6849087893864013
3445,src_bytes,num_access_files,srv_diff_host_rate,0.6865671641791045,0.6865671641791045,0.681592039800995,0.6849087893864013
3111,src_bytes,land,dst_host_srv_serror_rate,0.681592039800995,0.746268656716418,0.6268656716417911,0.6849087893864013
3155,src_bytes,urgent,num_root,0.7064676616915423,0.6368159203980099,0.7114427860696517,0.6849087893864013
3452,src_bytes,num_access_files,dst_host_serror_rate,0.7014925373134329,0.6567164179104478,0.6965174129353234,0.6849087893864013
3096,src_bytes,land,srv_count,0.681592039800995,0.6965174129353234,0.6716417910447762,0.6832504145936982
9624,num_access_files,same_srv_rate,dst_host_same_src_port_rate,0.7014925373134329,0.6766169154228856,0.6716417910447762,0.6832504145936982
2407,flag,dst_bytes,dst_host_same_src_port_rate,0.6915422885572139,0.7114427860696517,0.6467661691542289,0.6832504145936982
1690,service,dst_bytes,is_guest_login,0.6517412935323383,0.6865671641791045,0.7114427860696517,0.6832504145936982
3281,src_bytes,num_compromised,num_outbound_cmds,0.7114427860696517,0.6865671641791045,0.6517412935323383,0.6832504145936982
3692,src_bytes,dst_host_same_src_port_rate,dst_host_rerror_rate,0.6467661691542289,0.7064676616915423,0.6965174129353234,0.6832504145936982
2630,flag,num_compromised,dst_host_diff_srv_rate,0.681592039800995,0.6616915422885572,0.7064676616915423,0.6832504145936982
3506,src_bytes,is_guest_login,same_srv_rate,0.6467661691542289,0.6965174129353234,0.7064676616915423,0.6832504145936982
3296,src_bytes,num_compromised,dst_host_diff_srv_rate,0.6467661691542289,0.6865671641791045,0.7164179104477612,0.6832504145936982
2517,flag,hot,logged_in,0.681592039800995,0.681592039800995,0.6865671641791045,0.6832504145936982
8066,root_shell,serror_rate,dst_host_srv_rerror_rate,0.6517412935323383,0.736318407960199,0.6616915422885572,0.6832504145936982
3647,src_bytes,srv_diff_host_rate,dst_host_diff_srv_rate,0.7064676616915423,0.681592039800995,0.6616915422885572,0.6832504145936982
3048,src_bytes,dst_bytes,num_failed_logins,0.6766169154228856,0.6915422885572139,0.681592039800995,0.6832504145936982
2625,flag,num_compromised,diff_srv_rate,0.7412935323383084,0.6417910447761194,0.6666666666666666,0.6832504145936982
925,protocol_type,src_bytes,dst_host_same_srv_rate,0.6666666666666666,0.7114427860696517,0.6716417910447762,0.6832504145936982
3124,src_bytes,wrong_fragment,num_shells,0.681592039800995,0.6716417910447762,0.6965174129353234,0.6832504145936982
3603,src_bytes,rerror_rate,dst_host_srv_rerror_rate,0.6965174129353234,0.6965174129353234,0.6567164179104478,0.6832504145936982
2891,flag,serror_rate,srv_serror_rate,0.681592039800995,0.6766169154228856,0.6915422885572139,0.6832504145936982
1630,service,flag,dst_host_diff_srv_rate,0.6865671641791045,0.6766169154228856,0.6865671641791045,0.6832504145936982
3619,src_bytes,same_srv_rate,diff_srv_rate,0.7014925373134329,0.6865671641791045,0.6616915422885572,0.6832504145936982
3126,src_bytes,wrong_fragment,num_outbound_cmds,0.6915422885572139,0.6865671641791045,0.6716417910447762,0.6832504145936982
3599,src_bytes,rerror_rate,dst_host_srv_diff_host_rate,0.7014925373134329,0.6517412935323383,0.6965174129353234,0.6832504145936982
3084,src_bytes,land,logged_in,0.6517412935323383,0.6716417910447762,0.7213930348258707,0.681592039800995
3176,src_bytes,urgent,dst_host_srv_diff_host_rate,0.6517412935323383,0.7014925373134329,0.6915422885572139,0.681592039800995
3594,src_bytes,rerror_rate,dst_host_count,0.736318407960199,0.6119402985074627,0.6965174129353234,0.681592039800995
1635,service,flag,dst_host_rerror_rate,0.7064676616915423,0.6965174129353234,0.6417910447761194,0.681592039800995
2373,flag,src_bytes,dst_host_serror_rate,0.6915422885572139,0.6616915422885572,0.6915422885572139,0.681592039800995
2586,flag,logged_in,num_outbound_cmds,0.6517412935323383,0.6616915422885572,0.7313432835820896,0.681592039800995
3280,src_bytes,num_compromised,num_access_files,0.7114427860696517,0.681592039800995,0.6517412935323383,0.681592039800995
2783,flag,num_access_files,dst_host_diff_srv_rate,0.6915422885572139,0.6417910447761194,0.7114427860696517,0.681592039800995
3339,src_bytes,su_attempted,count,0.6965174129353234,0.6766169154228856,0.6716417910447762,0.681592039800995
3089,src_bytes,land,num_file_creations,0.6567164179104478,0.7313432835820896,0.6567164179104478,0.681592039800995
3397,src_bytes,num_file_creations,diff_srv_rate,0.6965174129353234,0.6567164179104478,0.6915422885572139,0.681592039800995
3094,src_bytes,land,is_guest_login,0.6716417910447762,0.6666666666666666,0.7064676616915423,0.681592039800995
2540,flag,hot,dst_host_diff_srv_rate,0.6218905472636815,0.7611940298507462,0.6616915422885572,0.681592039800995
3107,src_bytes,land,dst_host_diff_srv_rate,0.6666666666666666,0.7014925373134329,0.6766169154228856,0.681592039800995
3114,src_bytes,land,??,0.6915422885572139,0.681592039800995,0.6716417910447762,0.681592039800995
2051,service,num_shells,same_srv_rate,0.7014925373134329,0.6766169154228856,0.6666666666666666,0.681592039800995
3418,src_bytes,num_shells,rerror_rate,0.6865671641791045,0.6517412935323383,0.7064676616915423,0.681592039800995
2726,flag,num_file_creations,serror_rate,0.6517412935323383,0.6865671641791045,0.7064676616915423,0.681592039800995
3492,src_bytes,is_host_login,dst_host_diff_srv_rate,0.6517412935323383,0.6965174129353234,0.6965174129353234,0.681592039800995
3920,dst_bytes,num_compromised,same_srv_rate,0.6716417910447762,0.6716417910447762,0.7014925373134329,0.681592039800995
3008,flag,dst_host_same_srv_rate,dst_host_diff_srv_rate,0.6865671641791045,0.6716417910447762,0.6865671641791045,0.681592039800995
3421,src_bytes,num_shells,diff_srv_rate,0.6169154228855721,0.6915422885572139,0.736318407960199,0.681592039800995
927,protocol_type,src_bytes,dst_host_same_src_port_rate,0.681592039800995,0.6915422885572139,0.6716417910447762,0.681592039800995
2666,flag,su_attempted,num_root,0.6766169154228856,0.7213930348258707,0.6467661691542289,0.681592039800995
3292,src_bytes,num_compromised,srv_diff_host_rate,0.6965174129353234,0.6467661691542289,0.7014925373134329,0.681592039800995
1490,protocol_type,rerror_rate,dst_host_serror_rate,0.6567164179104478,0.681592039800995,0.7064676616915423,0.681592039800995
3518,src_bytes,is_guest_login,dst_host_srv_rerror_rate,0.6865671641791045,0.6517412935323383,0.7064676616915423,0.681592039800995
2949,flag,srv_rerror_rate,dst_host_srv_serror_rate,0.6865671641791045,0.6467661691542289,0.7064676616915423,0.679933665008292
1685,service,dst_bytes,num_file_creations,0.7014925373134329,0.6567164179104478,0.681592039800995,0.679933665008292
3016,flag,dst_host_diff_srv_rate,dst_host_same_src_port_rate,0.6965174129353234,0.6865671641791045,0.6567164179104478,0.679933665008292
3398,src_bytes,num_file_creations,srv_diff_host_rate,0.7114427860696517,0.6716417910447762,0.6567164179104478,0.679933665008292
3288,src_bytes,num_compromised,rerror_rate,0.7114427860696517,0.6467661691542289,0.681592039800995,0.679933665008292
3532,src_bytes,count,dst_host_same_src_port_rate,0.7213930348258707,0.6368159203980099,0.681592039800995,0.679933665008292
