,Feature 1,Feature 2,Feature 3,Accuracy 1,Accuracy 2,Accuracy 3,Average Accuracy
1467,protocol_type,srv_serror_rate,diff_srv_rate,0.47761194029850745,0.5472636815920398,0.4925373134328358,0.505804311774461
5658,urgent,su_attempted,srv_rerror_rate,0.47761194029850745,0.48258706467661694,0.527363184079602,0.49585406301824214
1233,protocol_type,su_attempted,rerror_rate,0.5472636815920398,0.4427860696517413,0.48756218905472637,0.49253731343283585
8654,num_root,is_host_login,rerror_rate,0.4975124378109453,0.5074626865671642,0.472636815920398,0.49253731343283585
5132,wrong_fragment,su_attempted,diff_srv_rate,0.4975124378109453,0.4925373134328358,0.472636815920398,0.48756218905472637
6262,hot,num_access_files,dst_host_serror_rate,0.5074626865671642,0.48258706467661694,0.472636815920398,0.48756218905472637
2894,flag,serror_rate,same_srv_rate,0.5124378109452736,0.48258706467661694,0.46766169154228854,0.48756218905472637
1339,protocol_type,num_access_files,dst_host_diff_srv_rate,0.48258706467661694,0.5572139303482587,0.4129353233830846,0.4842454394693201
8614,num_root,num_access_files,diff_srv_rate,0.48756218905472637,0.4527363184079602,0.5074626865671642,0.4825870646766169
2845,flag,is_guest_login,dst_host_same_srv_rate,0.48756218905472637,0.4626865671641791,0.4975124378109453,0.4825870646766169
8311,su_attempted,num_outbound_cmds,diff_srv_rate,0.4577114427860697,0.472636815920398,0.5124378109452736,0.4809286898839138
4739,land,is_guest_login,dst_host_srv_diff_host_rate,0.5373134328358209,0.44776119402985076,0.4577114427860697,0.48092868988391374
3592,src_bytes,rerror_rate,diff_srv_rate,0.5572139303482587,0.4626865671641791,0.4228855721393035,0.48092868988391374
6863,num_failed_logins,srv_serror_rate,dst_host_srv_rerror_rate,0.5074626865671642,0.42786069651741293,0.5024875621890548,0.4792703150912106
9827,num_outbound_cmds,rerror_rate,dst_host_diff_srv_rate,0.5024875621890548,0.4925373134328358,0.4427860696517413,0.4792703150912106
9027,num_file_creations,serror_rate,srv_serror_rate,0.42786069651741293,0.4975124378109453,0.5124378109452736,0.4792703150912106
2433,flag,land,rerror_rate,0.472636815920398,0.46766169154228854,0.4925373134328358,0.4776119402985075
2402,flag,dst_bytes,srv_diff_host_rate,0.4626865671641791,0.48258706467661694,0.48756218905472637,0.4776119402985075
2783,flag,num_access_files,dst_host_diff_srv_rate,0.5074626865671642,0.4527363184079602,0.472636815920398,0.47761194029850745
7130,logged_in,num_shells,same_srv_rate,0.48258706467661694,0.5074626865671642,0.43781094527363185,0.4759535655058043
5139,wrong_fragment,su_attempted,dst_host_srv_diff_host_rate,0.4527363184079602,0.5024875621890548,0.472636815920398,0.4759535655058043
9832,num_outbound_cmds,rerror_rate,dst_host_rerror_rate,0.4577114427860697,0.5373134328358209,0.43283582089552236,0.4759535655058043
8069,root_shell,srv_serror_rate,srv_rerror_rate,0.4626865671641791,0.5074626865671642,0.4577114427860697,0.4759535655058043
6116,hot,root_shell,num_file_creations,0.5174129353233831,0.4577114427860697,0.4527363184079602,0.4759535655058043
10198,is_guest_login,serror_rate,dst_host_srv_diff_host_rate,0.472636815920398,0.4228855721393035,0.5323383084577115,0.4759535655058043
6687,num_failed_logins,num_shells,is_host_login,0.5522388059701493,0.4577114427860697,0.4129353233830846,0.4742951907131012
5554,urgent,num_failed_logins,dst_host_serror_rate,0.472636815920398,0.48258706467661694,0.46766169154228854,0.47429519071310117
2949,flag,srv_rerror_rate,dst_host_srv_serror_rate,0.5124378109452736,0.5024875621890548,0.4079601990049751,0.47429519071310117
2895,flag,serror_rate,diff_srv_rate,0.48756218905472637,0.5124378109452736,0.4228855721393035,0.47429519071310117
5301,wrong_fragment,is_guest_login,dst_host_serror_rate,0.4626865671641791,0.4427860696517413,0.5174129353233831,0.47429519071310117
10692,serror_rate,rerror_rate,dst_host_rerror_rate,0.5174129353233831,0.43283582089552236,0.472636815920398,0.47429519071310117
4683,land,num_outbound_cmds,is_guest_login,0.48756218905472637,0.48258706467661694,0.4527363184079602,0.47429519071310117
5648,urgent,su_attempted,num_shells,0.4527363184079602,0.47761194029850745,0.4925373134328358,0.47429519071310117
1244,protocol_type,su_attempted,dst_host_serror_rate,0.4925373134328358,0.44776119402985076,0.48258706467661694,0.47429519071310117
3103,src_bytes,land,srv_diff_host_rate,0.472636815920398,0.4527363184079602,0.4975124378109453,0.47429519071310117
987,protocol_type,land,serror_rate,0.4975124378109453,0.48258706467661694,0.43781094527363185,0.472636815920398
2414,flag,land,wrong_fragment,0.48756218905472637,0.42786069651741293,0.5024875621890548,0.472636815920398
5907,urgent,rerror_rate,srv_diff_host_rate,0.4577114427860697,0.4975124378109453,0.4626865671641791,0.472636815920398
6605,num_failed_logins,root_shell,dst_host_srv_rerror_rate,0.4626865671641791,0.47761194029850745,0.47761194029850745,0.472636815920398
2512,flag,urgent,dst_host_srv_serror_rate,0.48258706467661694,0.44776119402985076,0.48756218905472637,0.472636815920398
5221,wrong_fragment,num_access_files,is_host_login,0.4626865671641791,0.4925373134328358,0.4626865671641791,0.47263681592039797
2574,flag,num_failed_logins,dst_host_serror_rate,0.43283582089552236,0.5223880597014925,0.4626865671641791,0.47263681592039797
3618,src_bytes,srv_rerror_rate,??,0.417910447761194,0.47761194029850745,0.5223880597014925,0.47263681592039797
2445,flag,land,dst_host_srv_serror_rate,0.4427860696517413,0.48258706467661694,0.4925373134328358,0.47263681592039797
1526,protocol_type,diff_srv_rate,dst_host_diff_srv_rate,0.5323383084577115,0.4527363184079602,0.43283582089552236,0.47263681592039797
4764,land,srv_count,serror_rate,0.42786069651741293,0.4975124378109453,0.4925373134328358,0.47263681592039797
3448,src_bytes,num_access_files,dst_host_same_srv_rate,0.4626865671641791,0.4975124378109453,0.4577114427860697,0.47263681592039797
4508,land,num_compromised,is_guest_login,0.43283582089552236,0.4975124378109453,0.48756218905472637,0.47263681592039797
8562,num_root,num_file_creations,serror_rate,0.4228855721393035,0.48756218905472637,0.5024875621890548,0.4709784411276949
4559,land,su_attempted,num_shells,0.4427860696517413,0.5024875621890548,0.46766169154228854,0.4709784411276949
5280,wrong_fragment,is_host_login,dst_host_srv_diff_host_rate,0.4626865671641791,0.472636815920398,0.47761194029850745,0.4709784411276949
11124,same_srv_rate,diff_srv_rate,dst_host_srv_serror_rate,0.5124378109452736,0.42786069651741293,0.472636815920398,0.4709784411276949
4786,land,serror_rate,diff_srv_rate,0.47761194029850745,0.47761194029850745,0.4577114427860697,0.4709784411276949
10786,serror_rate,dst_host_srv_diff_host_rate,dst_host_srv_serror_rate,0.4427860696517413,0.46766169154228854,0.5024875621890548,0.4709784411276949
9120,num_file_creations,srv_diff_host_rate,dst_host_serror_rate,0.472636815920398,0.48756218905472637,0.4527363184079602,0.4709784411276949
3236,src_bytes,num_failed_logins,dst_host_same_srv_rate,0.5024875621890548,0.46766169154228854,0.4427860696517413,0.4709784411276949
6777,num_failed_logins,is_guest_login,serror_rate,0.4577114427860697,0.4925373134328358,0.4626865671641791,0.4709784411276949
3509,src_bytes,is_guest_login,dst_host_count,0.4925373134328358,0.4626865671641791,0.4577114427860697,0.4709784411276949
10028,is_host_login,srv_serror_rate,dst_host_srv_rerror_rate,0.48258706467661694,0.4577114427860697,0.472636815920398,0.4709784411276949
2475,flag,wrong_fragment,dst_host_diff_srv_rate,0.4527363184079602,0.48756218905472637,0.472636815920398,0.4709784411276949
1023,protocol_type,wrong_fragment,rerror_rate,0.5074626865671642,0.43781094527363185,0.4626865671641791,0.46932006633499174
10145,is_host_login,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,0.4626865671641791,0.5024875621890548,0.4427860696517413,0.46932006633499174
4794,land,serror_rate,dst_host_serror_rate,0.472636815920398,0.5074626865671642,0.42786069651741293,0.46932006633499174
5555,urgent,num_failed_logins,dst_host_srv_serror_rate,0.46766169154228854,0.43781094527363185,0.5024875621890548,0.46932006633499174
4811,land,srv_serror_rate,dst_host_srv_serror_rate,0.4626865671641791,0.4427860696517413,0.5024875621890548,0.46932006633499174
6656,num_failed_logins,num_root,dst_host_srv_serror_rate,0.44776119402985076,0.4925373134328358,0.46766169154228854,0.46932006633499174
5965,urgent,srv_diff_host_rate,dst_host_srv_serror_rate,0.5024875621890548,0.46766169154228854,0.43781094527363185,0.46932006633499174
6866,num_failed_logins,rerror_rate,same_srv_rate,0.4626865671641791,0.472636815920398,0.472636815920398,0.4693200663349917
1530,protocol_type,diff_srv_rate,dst_host_srv_serror_rate,0.43283582089552236,0.4626865671641791,0.5124378109452736,0.4693200663349917
6127,hot,root_shell,srv_rerror_rate,0.46766169154228854,0.46766169154228854,0.472636815920398,0.4693200663349917
9204,num_shells,num_outbound_cmds,is_guest_login,0.4427860696517413,0.5124378109452736,0.4527363184079602,0.4693200663349917
6289,hot,is_host_login,is_guest_login,0.4427860696517413,0.46766169154228854,0.4975124378109453,0.4693200663349917
3368,src_bytes,num_root,srv_serror_rate,0.44776119402985076,0.4626865671641791,0.4975124378109453,0.4693200663349917
5222,wrong_fragment,num_access_files,is_guest_login,0.48258706467661694,0.4527363184079602,0.472636815920398,0.4693200663349917
7911,root_shell,num_shells,srv_serror_rate,0.42786069651741293,0.5174129353233831,0.4626865671641791,0.4693200663349917
6180,hot,num_root,srv_rerror_rate,0.472636815920398,0.46766169154228854,0.4626865671641791,0.4676616915422886
5228,wrong_fragment,num_access_files,srv_rerror_rate,0.5174129353233831,0.417910447761194,0.46766169154228854,0.4676616915422886
7505,num_compromised,num_file_creations,is_guest_login,0.48258706467661694,0.44776119402985076,0.472636815920398,0.4676616915422886
4817,land,rerror_rate,diff_srv_rate,0.5124378109452736,0.417910447761194,0.472636815920398,0.4676616915422886
2333,service,dst_host_serror_rate,dst_host_srv_rerror_rate,0.46766169154228854,0.4577114427860697,0.47761194029850745,0.4676616915422886
6315,hot,is_guest_login,srv_rerror_rate,0.48756218905472637,0.4626865671641791,0.4527363184079602,0.4676616915422886
2721,flag,num_file_creations,num_outbound_cmds,0.43283582089552236,0.48258706467661694,0.48756218905472637,0.4676616915422886
8823,num_root,srv_diff_host_rate,dst_host_srv_rerror_rate,0.47761194029850745,0.43283582089552236,0.4925373134328358,0.4676616915422886
11107,srv_rerror_rate,dst_host_serror_rate,dst_host_rerror_rate,0.4925373134328358,0.4427860696517413,0.46766169154228854,0.4676616915422886
9387,num_shells,diff_srv_rate,dst_host_rerror_rate,0.44776119402985076,0.44776119402985076,0.5074626865671642,0.4676616915422886
5090,wrong_fragment,root_shell,su_attempted,0.48258706467661694,0.43283582089552236,0.48756218905472637,0.4676616915422886
9190,num_shells,num_access_files,diff_srv_rate,0.4427860696517413,0.4626865671641791,0.4975124378109453,0.4676616915422886
3525,src_bytes,count,same_srv_rate,0.5074626865671642,0.4079601990049751,0.48756218905472637,0.4676616915422886
5522,urgent,hot,dst_host_srv_diff_host_rate,0.4626865671641791,0.4577114427860697,0.48258706467661694,0.4676616915422886
4452,land,num_failed_logins,serror_rate,0.5174129353233831,0.4626865671641791,0.417910447761194,0.4660033167495854
9613,num_access_files,srv_rerror_rate,dst_host_serror_rate,0.5124378109452736,0.43781094527363185,0.44776119402985076,0.4660033167495854
7656,num_compromised,srv_count,srv_serror_rate,0.4626865671641791,0.48756218905472637,0.44776119402985076,0.4660033167495854
6139,hot,root_shell,dst_host_rerror_rate,0.417910447761194,0.48756218905472637,0.4925373134328358,0.4660033167495854
6143,hot,su_attempted,num_file_creations,0.4577114427860697,0.48258706467661694,0.4577114427860697,0.4660033167495854
5769,urgent,num_access_files,dst_host_srv_rerror_rate,0.46766169154228854,0.4626865671641791,0.46766169154228854,0.4660033167495854
8194,root_shell,dst_host_serror_rate,dst_host_srv_serror_rate,0.47761194029850745,0.44776119402985076,0.472636815920398,0.4660033167495854
5809,urgent,is_host_login,dst_host_serror_rate,0.5223880597014925,0.4228855721393035,0.4527363184079602,0.4660033167495854
3274,src_bytes,logged_in,??,0.4626865671641791,0.48258706467661694,0.4527363184079602,0.4660033167495854
1525,protocol_type,diff_srv_rate,dst_host_same_srv_rate,0.43283582089552236,0.48258706467661694,0.48258706467661694,0.4660033167495854
8581,num_root,num_shells,num_outbound_cmds,0.4577114427860697,0.46766169154228854,0.472636815920398,0.4660033167495854
10012,is_host_login,serror_rate,dst_host_srv_rerror_rate,0.5124378109452736,0.43283582089552236,0.4527363184079602,0.4660033167495854
2495,flag,urgent,is_guest_login,0.472636815920398,0.4427860696517413,0.48258706467661694,0.4660033167495854
7526,num_compromised,num_shells,num_access_files,0.48258706467661694,0.46766169154228854,0.44776119402985076,0.4660033167495854
5646,urgent,su_attempted,num_root,0.48756218905472637,0.4228855721393035,0.48756218905472637,0.4660033167495854
5376,wrong_fragment,rerror_rate,srv_rerror_rate,0.417910447761194,0.44776119402985076,0.5323383084577115,0.4660033167495854
4727,land,is_guest_login,serror_rate,0.472636815920398,0.48258706467661694,0.4427860696517413,0.4660033167495854
4604,land,num_root,dst_host_srv_diff_host_rate,0.43283582089552236,0.4925373134328358,0.472636815920398,0.4660033167495854
9069,num_file_creations,rerror_rate,dst_host_srv_diff_host_rate,0.472636815920398,0.46766169154228854,0.4577114427860697,0.4660033167495854
5641,urgent,root_shell,dst_host_serror_rate,0.5223880597014925,0.4626865671641791,0.4129353233830846,0.4660033167495854
6679,num_failed_logins,num_file_creations,dst_host_srv_diff_host_rate,0.417910447761194,0.48258706467661694,0.4975124378109453,0.4660033167495854
6577,num_failed_logins,num_compromised,dst_host_srv_rerror_rate,0.4626865671641791,0.4577114427860697,0.47761194029850745,0.4660033167495854
504,duration,num_file_creations,rerror_rate,0.4527363184079602,0.4527363184079602,0.4925373134328358,0.4660033167495854
9847,num_outbound_cmds,srv_rerror_rate,dst_host_srv_rerror_rate,0.46766169154228854,0.44776119402985076,0.48258706467661694,0.4660033167495854
10770,serror_rate,dst_host_same_srv_rate,dst_host_srv_rerror_rate,0.472636815920398,0.43781094527363185,0.48756218905472637,0.4660033167495854
2573,flag,num_failed_logins,dst_host_srv_diff_host_rate,0.39303482587064675,0.5024875621890548,0.5024875621890548,0.4660033167495854
11162,same_srv_rate,dst_host_same_srv_rate,dst_host_srv_serror_rate,0.43781094527363185,0.47761194029850745,0.48258706467661694,0.4660033167495854
2286,service,dst_host_count,dst_host_srv_count,0.5174129353233831,0.4427860696517413,0.43781094527363185,0.4660033167495854
10206,is_guest_login,srv_serror_rate,same_srv_rate,0.4427860696517413,0.472636815920398,0.47761194029850745,0.4643449419568823
908,protocol_type,src_bytes,num_file_creations,0.48258706467661694,0.472636815920398,0.43781094527363185,0.4643449419568823
5669,urgent,su_attempted,dst_host_srv_serror_rate,0.4975124378109453,0.472636815920398,0.4228855721393035,0.4643449419568823
9823,num_outbound_cmds,rerror_rate,srv_diff_host_rate,0.44776119402985076,0.5174129353233831,0.42786069651741293,0.4643449419568823
11248,diff_srv_rate,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,0.4975124378109453,0.46766169154228854,0.42786069651741293,0.4643449419568823
1397,protocol_type,is_guest_login,diff_srv_rate,0.48258706467661694,0.5074626865671642,0.40298507462686567,0.4643449419568823
8559,num_root,num_file_creations,is_guest_login,0.48756218905472637,0.4527363184079602,0.4527363184079602,0.4643449419568823
8798,num_root,same_srv_rate,dst_host_srv_serror_rate,0.48258706467661694,0.4577114427860697,0.4527363184079602,0.4643449419568823
7560,num_compromised,num_access_files,diff_srv_rate,0.4577114427860697,0.4577114427860697,0.47761194029850745,0.4643449419568823
3604,src_bytes,rerror_rate,??,0.46766169154228854,0.4228855721393035,0.5024875621890548,0.4643449419568823
622,duration,is_guest_login,dst_host_diff_srv_rate,0.4577114427860697,0.4577114427860697,0.47761194029850745,0.4643449419568823
10599,srv_count,srv_diff_host_rate,dst_host_srv_count,0.4527363184079602,0.48258706467661694,0.4577114427860697,0.4643449419568822
6369,hot,serror_rate,srv_rerror_rate,0.4427860696517413,0.5124378109452736,0.43781094527363185,0.4643449419568822
2934,flag,rerror_rate,dst_host_serror_rate,0.46766169154228854,0.48756218905472637,0.43781094527363185,0.4643449419568822
9935,num_outbound_cmds,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,0.4427860696517413,0.4925373134328358,0.4577114427860697,0.4643449419568822
3168,src_bytes,urgent,same_srv_rate,0.46766169154228854,0.4427860696517413,0.48258706467661694,0.4643449419568822
7311,logged_in,rerror_rate,dst_host_srv_serror_rate,0.4626865671641791,0.4925373134328358,0.43781094527363185,0.4643449419568822
6834,num_failed_logins,serror_rate,srv_rerror_rate,0.43283582089552236,0.5124378109452736,0.44776119402985076,0.4643449419568822
8132,root_shell,diff_srv_rate,dst_host_srv_diff_host_rate,0.42786069651741293,0.42786069651741293,0.5373134328358209,0.4643449419568822
7533,num_compromised,num_shells,srv_serror_rate,0.5174129353233831,0.4577114427860697,0.417910447761194,0.4643449419568822
4702,land,num_outbound_cmds,dst_host_srv_rerror_rate,0.46766169154228854,0.4527363184079602,0.472636815920398,0.4643449419568822
2641,flag,root_shell,num_shells,0.47761194029850745,0.46766169154228854,0.44776119402985076,0.4643449419568822
2586,flag,logged_in,num_outbound_cmds,0.417910447761194,0.4577114427860697,0.5174129353233831,0.4643449419568822
1464,protocol_type,srv_serror_rate,rerror_rate,0.46766169154228854,0.48756218905472637,0.43781094527363185,0.4643449419568822
5131,wrong_fragment,su_attempted,same_srv_rate,0.4925373134328358,0.43781094527363185,0.4626865671641791,0.4643449419568822
9917,num_outbound_cmds,dst_host_diff_srv_rate,dst_host_srv_rerror_rate,0.4527363184079602,0.47761194029850745,0.4626865671641791,0.4643449419568822
5389,wrong_fragment,rerror_rate,dst_host_srv_rerror_rate,0.4626865671641791,0.43283582089552236,0.4975124378109453,0.4643449419568822
7684,num_compromised,serror_rate,dst_host_srv_diff_host_rate,0.5074626865671642,0.4427860696517413,0.4427860696517413,0.4643449419568822
2756,flag,num_shells,srv_diff_host_rate,0.5223880597014925,0.4527363184079602,0.417910447761194,0.4643449419568822
10696,serror_rate,srv_rerror_rate,diff_srv_rate,0.42786069651741293,0.5074626865671642,0.4577114427860697,0.4643449419568822
8633,num_root,num_outbound_cmds,rerror_rate,0.43283582089552236,0.44776119402985076,0.5124378109452736,0.4643449419568822
1468,protocol_type,srv_serror_rate,srv_diff_host_rate,0.4129353233830846,0.4925373134328358,0.48756218905472637,0.4643449419568822
10788,serror_rate,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,0.5174129353233831,0.43283582089552236,0.43781094527363185,0.4626865671641791
9913,num_outbound_cmds,dst_host_diff_srv_rate,dst_host_srv_diff_host_rate,0.417910447761194,0.5323383084577115,0.43781094527363185,0.4626865671641791
1286,protocol_type,num_file_creations,same_srv_rate,0.5174129353233831,0.472636815920398,0.39800995024875624,0.4626865671641791
9783,num_outbound_cmds,srv_count,dst_host_srv_serror_rate,0.43781094527363185,0.4577114427860697,0.4925373134328358,0.4626865671641791
7618,num_compromised,is_guest_login,serror_rate,0.4626865671641791,0.4527363184079602,0.472636815920398,0.4626865671641791
9997,is_host_login,serror_rate,srv_serror_rate,0.44776119402985076,0.472636815920398,0.46766169154228854,0.4626865671641791
4828,land,rerror_rate,dst_host_srv_rerror_rate,0.472636815920398,0.4427860696517413,0.472636815920398,0.4626865671641791
3058,src_bytes,dst_bytes,is_host_login,0.48258706467661694,0.42786069651741293,0.47761194029850745,0.4626865671641791
9709,num_outbound_cmds,is_host_login,is_guest_login,0.43283582089552236,0.48258706467661694,0.472636815920398,0.4626865671641791
6875,num_failed_logins,rerror_rate,dst_host_serror_rate,0.4527363184079602,0.4129353233830846,0.5223880597014925,0.4626865671641791
7984,root_shell,is_host_login,dst_host_srv_count,0.48756218905472637,0.4577114427860697,0.4427860696517413,0.4626865671641791
114,duration,flag,dst_host_rerror_rate,0.4925373134328358,0.417910447761194,0.47761194029850745,0.4626865671641791
2983,flag,srv_diff_host_rate,dst_host_srv_diff_host_rate,0.4427860696517413,0.4427860696517413,0.5024875621890548,0.4626865671641791
2588,flag,logged_in,is_guest_login,0.5124378109452736,0.42786069651741293,0.44776119402985076,0.4626865671641791
2717,flag,num_root,dst_host_srv_rerror_rate,0.5024875621890548,0.4228855721393035,0.4626865671641791,0.4626865671641791
6872,num_failed_logins,rerror_rate,dst_host_diff_srv_rate,0.43781094527363185,0.4626865671641791,0.48756218905472637,0.4626865671641791
2514,flag,urgent,dst_host_srv_rerror_rate,0.5124378109452736,0.472636815920398,0.40298507462686567,0.4626865671641791
8789,num_root,same_srv_rate,diff_srv_rate,0.43283582089552236,0.5024875621890548,0.4527363184079602,0.4626865671641791
7883,root_shell,num_file_creations,is_guest_login,0.472636815920398,0.4527363184079602,0.4626865671641791,0.4626865671641791
911,protocol_type,src_bytes,num_outbound_cmds,0.472636815920398,0.4626865671641791,0.4527363184079602,0.4626865671641791
2667,flag,su_attempted,num_file_creations,0.46766169154228854,0.48756218905472637,0.43283582089552236,0.4626865671641791
11171,same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_rerror_rate,0.4626865671641791,0.47761194029850745,0.44776119402985076,0.4626865671641791
5624,urgent,root_shell,is_host_login,0.4975124378109453,0.47761194029850745,0.4129353233830846,0.4626865671641791
9208,num_shells,num_outbound_cmds,srv_serror_rate,0.4925373134328358,0.4626865671641791,0.43283582089552236,0.4626865671641791
5884,urgent,serror_rate,dst_host_srv_serror_rate,0.46766169154228854,0.472636815920398,0.44776119402985076,0.4626865671641791
4435,land,hot,dst_host_srv_serror_rate,0.417910447761194,0.4527363184079602,0.5174129353233831,0.46268656716417905
2581,flag,logged_in,su_attempted,0.48756218905472637,0.4079601990049751,0.4925373134328358,0.46268656716417905
8320,su_attempted,num_outbound_cmds,dst_host_srv_serror_rate,0.47761194029850745,0.4427860696517413,0.46766169154228854,0.46268656716417905
7835,root_shell,su_attempted,serror_rate,0.4527363184079602,0.46766169154228854,0.46766169154228854,0.46268656716417905
7487,num_compromised,num_root,same_srv_rate,0.43283582089552236,0.43283582089552236,0.5223880597014925,0.46268656716417905
6760,num_failed_logins,is_host_login,srv_rerror_rate,0.4129353233830846,0.5024875621890548,0.46766169154228854,0.461028192371476
8308,su_attempted,num_outbound_cmds,rerror_rate,0.4427860696517413,0.472636815920398,0.46766169154228854,0.461028192371476
6394,hot,srv_serror_rate,dst_host_srv_diff_host_rate,0.4577114427860697,0.48258706467661694,0.4427860696517413,0.461028192371476
6727,num_failed_logins,num_access_files,dst_host_serror_rate,0.472636815920398,0.417910447761194,0.4925373134328358,0.461028192371476
289,duration,urgent,dst_host_rerror_rate,0.4527363184079602,0.43781094527363185,0.4925373134328358,0.461028192371476
5140,wrong_fragment,su_attempted,dst_host_serror_rate,0.46766169154228854,0.4975124378109453,0.417910447761194,0.461028192371476
2764,flag,num_shells,dst_host_srv_serror_rate,0.472636815920398,0.4527363184079602,0.4577114427860697,0.461028192371476
9182,num_shells,num_access_files,is_guest_login,0.43283582089552236,0.5074626865671642,0.4427860696517413,0.461028192371476
5797,urgent,is_host_login,srv_serror_rate,0.48756218905472637,0.48258706467661694,0.4129353233830846,0.461028192371476
9207,num_shells,num_outbound_cmds,serror_rate,0.4577114427860697,0.4079601990049751,0.5174129353233831,0.461028192371476
6773,num_failed_logins,is_host_login,dst_host_srv_rerror_rate,0.4527363184079602,0.472636815920398,0.4577114427860697,0.461028192371476
2500,flag,urgent,rerror_rate,0.47761194029850745,0.43781094527363185,0.46766169154228854,0.461028192371476
8598,num_root,num_shells,dst_host_srv_diff_host_rate,0.48258706467661694,0.4427860696517413,0.4577114427860697,0.461028192371476
6635,num_failed_logins,num_root,num_shells,0.43781094527363185,0.43781094527363185,0.5074626865671642,0.461028192371476
2836,flag,is_guest_login,serror_rate,0.4975124378109453,0.417910447761194,0.46766169154228854,0.461028192371476
100,duration,flag,srv_serror_rate,0.43781094527363185,0.4577114427860697,0.48756218905472637,0.461028192371476
9697,num_access_files,dst_host_srv_diff_host_rate,dst_host_srv_rerror_rate,0.4527363184079602,0.43781094527363185,0.4925373134328358,0.461028192371476
9110,num_file_creations,diff_srv_rate,dst_host_srv_serror_rate,0.5074626865671642,0.4577114427860697,0.417910447761194,0.461028192371476
526,duration,num_shells,serror_rate,0.4975124378109453,0.4577114427860697,0.42786069651741293,0.461028192371476
4440,land,num_failed_logins,num_compromised,0.472636815920398,0.4975124378109453,0.4129353233830846,0.461028192371476
6088,hot,num_compromised,num_file_creations,0.472636815920398,0.4427860696517413,0.46766169154228854,0.461028192371476
7912,root_shell,num_shells,rerror_rate,0.5174129353233831,0.4228855721393035,0.4427860696517413,0.461028192371476
7732,num_compromised,srv_rerror_rate,dst_host_rerror_rate,0.3880597014925373,0.4925373134328358,0.5024875621890548,0.461028192371476
6668,num_failed_logins,num_file_creations,srv_serror_rate,0.4577114427860697,0.44776119402985076,0.47761194029850745,0.461028192371476
88,duration,flag,root_shell,0.42786069651741293,0.4626865671641791,0.4925373134328358,0.461028192371476
2941,flag,srv_rerror_rate,srv_diff_host_rate,0.4527363184079602,0.5024875621890548,0.42786069651741293,0.461028192371476
1151,protocol_type,logged_in,same_srv_rate,0.46766169154228854,0.43781094527363185,0.47761194029850745,0.4610281923714759
9883,num_outbound_cmds,srv_diff_host_rate,dst_host_srv_rerror_rate,0.44776119402985076,0.5024875621890548,0.43283582089552236,0.4610281923714759
5900,urgent,srv_serror_rate,dst_host_srv_serror_rate,0.4975124378109453,0.4527363184079602,0.43283582089552236,0.4610281923714759
4698,land,num_outbound_cmds,dst_host_srv_diff_host_rate,0.5024875621890548,0.472636815920398,0.4079601990049751,0.4610281923714759
9307,num_shells,serror_rate,diff_srv_rate,0.4427860696517413,0.4925373134328358,0.44776119402985076,0.4610281923714759
4467,land,num_failed_logins,dst_host_rerror_rate,0.4577114427860697,0.42786069651741293,0.4975124378109453,0.4610281923714759
1532,protocol_type,diff_srv_rate,dst_host_srv_rerror_rate,0.4975124378109453,0.4129353233830846,0.472636815920398,0.4610281923714759
6696,num_failed_logins,num_shells,diff_srv_rate,0.5124378109452736,0.4228855721393035,0.44776119402985076,0.4610281923714759
6413,hot,rerror_rate,dst_host_srv_rerror_rate,0.47761194029850745,0.472636815920398,0.43283582089552236,0.4610281923714759
1122,protocol_type,num_failed_logins,diff_srv_rate,0.4925373134328358,0.46766169154228854,0.4228855721393035,0.4610281923714759
10849,srv_serror_rate,diff_srv_rate,dst_host_serror_rate,0.48756218905472637,0.4626865671641791,0.43283582089552236,0.4610281923714759
5649,urgent,su_attempted,num_access_files,0.472636815920398,0.43283582089552236,0.47761194029850745,0.4610281923714759
275,duration,urgent,srv_serror_rate,0.4527363184079602,0.46766169154228854,0.4626865671641791,0.4610281923714759
8555,num_root,num_file_creations,num_shells,0.43781094527363185,0.472636815920398,0.46766169154228854,0.4593698175787728
6151,hot,su_attempted,serror_rate,0.472636815920398,0.38308457711442784,0.5223880597014925,0.4593698175787728
3457,src_bytes,num_outbound_cmds,is_host_login,0.4577114427860697,0.417910447761194,0.5024875621890548,0.4593698175787728
4407,land,hot,num_failed_logins,0.472636815920398,0.4975124378109453,0.4079601990049751,0.4593698175787728
5263,wrong_fragment,num_outbound_cmds,dst_host_srv_rerror_rate,0.4577114427860697,0.4626865671641791,0.4577114427860697,0.4593698175787728
6326,hot,is_guest_login,dst_host_srv_serror_rate,0.527363184079602,0.39800995024875624,0.4527363184079602,0.4593698175787728
695,duration,srv_serror_rate,dst_host_serror_rate,0.46766169154228854,0.44776119402985076,0.4626865671641791,0.4593698175787728
5129,wrong_fragment,su_attempted,rerror_rate,0.43781094527363185,0.4129353233830846,0.527363184079602,0.4593698175787728
5758,urgent,num_access_files,diff_srv_rate,0.43781094527363185,0.4228855721393035,0.5174129353233831,0.4593698175787728
